NUTS_ID,year,vehicle_stock
DED5,2023,480821.1215687338
DED5,2024,477547.7476014071
DED5,2025,482277.7215307596
DED5,2026,470947.67519800965
DED5,2027,467620.9767619389
DED5,2028,464277.43901994824
DED5,2029,460917.06197203865
DED5,2030,454313.24750065856
DEE0,1999,1266922.0
DEE0,2000,1273936.0
DEE0,2001,1293804.0
DEE0,2002,1297789.0
DEE0,2003,1298381.0
DEE0,2004,1284454.0
DEE0,2005,1290692.0
DEE0,2006,1299118.0
DEE0,2007,1303353.0
DEE0,2008,1339352.0
DEE0,2009,1191356.0
DEE0,2010,1284000.0
DEE0,2011,1286786.0
DEE0,2012,1287533.0
DEE0,2013,1288042.0
DEE0,2014,1288312.0
DEE0,2015,1286263.0
DEE0,2016,1286214.0
DEE0,2017,1285211.0
DEE0,2018,1284017.0
DEE0,2019,1282631.0
DEE0,2020,1284536.0
DEE0,2021,1279285.0
DEE0,2022,1277324.0
DEE0,2023,1275172.0
DEE0,2024,1272828.0
DEE0,2025,1276157.0
DEE0,2026,1267565.0
DEE0,2027,1264647.0
DEE0,2028,1261536.0
DEE0,2029,1258234.0
DEE0,2030,1251244.0
DEF0,1999,1460686.0
DEF0,2000,1480184.0
DEF0,2001,1509786.0
DEF0,2002,1534315.0
DEF0,2003,1539611.0
DEF0,2004,1542996.0
DEF0,2005,1556995.0
DEF0,2006,1572648.0
DEF0,2007,1607899.0
DEF0,2008,1619550.0
DEF0,2009,1424862.0
DEF0,2010,1594564.0
DEF0,2011,1622365.0
DEF0,2012,1632957.0
DEF0,2013,1642988.0
DEF0,2014,1652446.0
DEF0,2015,1616191.0
DEF0,2016,1615646.0
DEF0,2017,1605393.0
DEF0,2018,1594713.0
DEF0,2019,1583613.0
DEF0,2020,1599191.0
DEF0,2021,1560188.0
DEF0,2022,1547879.0
DEF0,2023,1535184.0
DEF0,2024,1522111.0
DEF0,2025,1540900.0
DEF0,2026,1494864.0
DEF0,2027,1480705.0
DEF0,2028,1466202.0
DEF0,2029,1451362.0
DEF0,2030,1421486.0
DEG0,1999,1223088.0
DEG0,2000,1232352.0
DEG0,2001,1251657.0
DEG0,2002,1258543.0
DEG0,2003,1231804.0
DEG0,2004,1222291.0
DEG0,2005,1259211.0
DEG0,2006,1263658.0
DEG0,2007,1274311.0
DEG0,2008,1310938.0
DEG0,2009,1155044.0
DEG0,2010,1250168.0
DEG0,2011,1257578.0
DEG0,2012,1260404.0
DEG0,2013,1263086.0
DEG0,2014,1265625.0
DEG0,2015,1255933.0
DEG0,2016,1255787.0
DEG0,2017,1253055.0
DEG0,2018,1250208.0
DEG0,2019,1247245.0
DEG0,2020,1251402.0
DEG0,2021,1240975.0
DEG0,2022,1237667.0
DEG0,2023,1234244.0
DEG0,2024,1230705.0
DEG0,2025,1235787.0
DEG0,2026,1223283.0
DEG0,2027,1219399.0
DEG0,2028,1215400.0
DEG0,2029,1211285.0
DEG0,2030,1202931.0
DK01,2005,564312.9999999997
DK01,2006,569985.0
DK01,2007,567889.9999999999
DK01,2008,575627.0
DK01,2009,580465.0000000001
DK01,2010,597818.0
DK01,2011,592097.0000000001
DK01,2012,597956.0000000001
DK01,2013,603841.9999999999
DK01,2014,609756.9999999999
DK01,2015,622714.0
DK01,2016,621672.0
DK01,2017,627670.9999999998
DK01,2018,633699.0
DK01,2019,639755.0
DK01,2020,644576.0000000001
DK01,2021,651952.0
DK01,2022,658093.0000000002
DK01,2023,664262.0
DK01,2024,670459.0000000001
DK01,2025,667627.0
DK01,2026,682937.9999999997
DK01,2027,689220.0
DK01,2028,695530.0000000005
DK01,2029,701869.0
DK01,2030,687767.9999999999
DK02,2005,322391.0000000001
DK02,2006,326799.00000000006
DK02,2007,326302.0000000002
DK02,2008,328940.0
DK02,2009,332391.0
DK02,2010,341359.00000000006
DK02,2011,338847.9999999999
DK02,2012,342100.00000000006
DK02,2013,345366.9999999998
DK02,2014,348649.9999999999
DK02,2015,355446.0
DK02,2016,355263.00000000006
DK02,2017,358592.0
DK02,2018,361937.0000000002
DK02,2019,365297.9999999998
DK02,2020,368043.0
DK02,2021,372065.99999999994
DK02,2022,375473.00000000006
DK02,2023,378895.0000000002
DK02,2024,382332.9999999999
DK02,2025,381253.00000000023
DK02,2026,389256.0000000002
DK02,2027,392740.99999999977
DK02,2028,396240.9999999999
DK02,2029,399757.00000000006
DK02,2030,393021.99999999994
DK03,2005,467040.00000000023
DK03,2006,476892.0
DK03,2007,470919.0000000001
DK03,2008,478880.0000000002
DK03,2009,486412.0000000003
DK03,2010,515018.99999999977
DK03,2011,501875.0000000002
DK03,2012,509669.00000000035
DK03,2013,517504.0
DK03,2014,525381.0000000002
DK03,2015,545937.9999999999
DK03,2016,541260.0
DK03,2017,549262.0000000001
DK03,2018,557305.0
DK03,2019,565390.0000000001
DK03,2020,571248.0000000001
DK03,2021,581685.0
DK03,2022,589895.0000000001
DK03,2023,598147.0000000003
DK03,2024,606439.9999999999
DK03,2025,598571.0000000001
DK03,2026,623150.9999999997
DK03,2027,631568.9999999999
DK03,2028,640028.0
DK03,2029,648529.0
DK03,2030,620583.9999999999
DK04,2005,471293.0000000003
DK04,2006,479479.0
DK04,2007,478093.9999999999
DK04,2008,485778.0000000001
DK04,2009,492557.0
DK04,2010,512852.9999999999
DK04,2011,507008.99999999977
DK04,2012,514313.99999999994
DK04,2013,521671.0000000002
DK04,2014,529079.0
DK04,2015,544595.0000000002
DK04,2016,544052.9999999999
DK04,2017,551618.0000000001
DK04,2018,559234.9999999999
DK04,2019,566904.9999999999
DK04,2020,573157.0
DK04,2021,582400.0
DK04,2022,590226.0
DK04,2023,598104.0
DK04,2024,606034.0
DK04,2025,603360.9999999999
DK04,2026,622050.0
DK04,2027,630137.0
DK04,2028,638276.0
DK04,2029,646466.0
DK04,2030,630365.0000000002
DK05,2005,222834.00000000012
DK05,2006,227004.99999999988
DK05,2007,223646.99999999994
DK05,2008,227242.00000000015
DK05,2009,230350.99999999997
DK05,2010,243694.00000000003
DK05,2011,236892.9999999999
DK05,2012,240178.99999999997
DK05,2013,243473.00000000003
DK05,2014,246776.0000000001
DK05,2015,256126.0
DK05,2016,253410.00000000012
DK05,2017,256740.99999999997
DK05,2018,260080.00000000017
DK05,2019,263429.00000000006
DK05,2020,265713.0000000001
DK05,2021,270154.0000000001
DK05,2022,273530.00000000006
DK05,2023,276915.0000000002
DK05,2024,280310.0
DK05,2025,276109.99999999994
DK05,2026,287125.99999999994
DK05,2027,290547.00000000006
DK05,2028,293977.99999999994
DK05,2029,297418.00000000006
DK05,2030,283892.99999999994
EE00,1995,389531.9999999998
EE00,1996,421881.9999999998
EE00,1997,445641.0000000002
EE00,1998,471991.99999999965
EE00,1999,479357.0000000004
EE00,2000,465131.99999999977
EE00,2001,424221.0000000002
EE00,2002,416126.9999999998
EE00,2003,450170.00000000035
EE00,2004,487970.0000000004
EE00,2005,494536.0000000003
EE00,2006,569031.0000000001
EE00,2007,493393.0000000003
EE00,2008,499202.0000000004
EE00,2009,504904.99999999965
EE00,2010,529793.0000000005
EE00,2011,515994.0000000003
EE00,2012,521381.0000000002
EE00,2013,526662.0
EE00,2014,531837.0
EE00,2015,551754.0
EE00,2016,541871.0000000005
EE00,2017,546729.9999999999
EE00,2018,551483.0000000005
EE00,2019,556130.0
EE00,2020,568827.0
EE00,2021,565108.0
EE00,2022,569439.0
EE00,2023,573664.0000000003
EE00,2024,577784.0
EE00,2025,580792.9999999997
EE00,2026,585706.9999999997
EE00,2027,589509.9999999995
EE00,2028,593207.0000000005
EE00,2029,596799.0
EE00,2030,590931.0
EL30,1999,1554896.0
EL30,2000,1690149.0
EL30,2001,1804959.0
EL30,2002,1919859.0
EL30,2003,2022920.0
EL30,2004,2037701.0
EL30,2005,2165267.0
EL30,2006,2285787.0
EL30,2007,2415999.0
EL30,2008,2554962.0
EL30,2009,2655393.0
EL30,2010,2663166.0
EL30,2011,2833454.0
EL30,2012,2951502.0
EL30,2013,3070687.0
EL30,2014,3191009.0
EL30,2015,2979350.0
EL30,2016,2971505.0
EL30,2017,2960412.0
EL30,2018,2949330.0
EL30,2019,2938257.0
EL30,2020,3060258.0
EL30,2021,2916142.0
EL30,2022,2905099.0
EL30,2023,2894066.0
EL30,2024,2883043.0
EL30,2025,2987040.0
EL30,2026,2861026.0
EL30,2027,2850033.0
EL30,2028,2839050.0
EL30,2029,2828076.0
EL30,2030,2820136.0
EL41,1999,38502.0
EL41,2000,41840.0
EL41,2001,44668.0
EL41,2002,47398.0
EL41,2003,49475.0
EL41,2004,49280.0
EL41,2005,51536.0
EL41,2006,53774.0
EL41,2007,56023.0
EL41,2008,58517.0
EL41,2009,60873.0
EL41,2010,61009.0
EL41,2011,64095.0
EL41,2012,66193.0
EL41,2013,68278.0
EL41,2014,70351.0
EL41,2015,66683.0
EL41,2016,66545.0
EL41,2017,66350.0
EL41,2018,66155.0
EL41,2019,65959.0
EL41,2020,68097.0
EL41,2021,65568.0
EL41,2022,65372.0
EL41,2023,65176.0
EL41,2024,64980.0
EL41,2025,66818.0
EL41,2026,64588.0
EL41,2027,64391.0
EL41,2028,64195.0
EL41,2029,63998.0
EL41,2030,63856.0
EL42,1999,58900.0
EL42,2000,65340.0
EL42,2001,70887.0
EL42,2002,76730.0
EL42,2003,80359.0
EL42,2004,80545.0
EL42,2005,85587.0
EL42,2006,90437.0
EL42,2007,96233.0
EL42,2008,102404.0
EL42,2009,107659.0
EL42,2010,107222.0
EL42,2011,114419.0
EL42,2012,119392.0
EL42,2013,124399.0
EL42,2014,129441.0
EL42,2015,120563.0
EL42,2016,120233.0
EL42,2017,119766.0
EL42,2018,119300.0
EL42,2019,118834.0
EL42,2020,123961.0
EL42,2021,117903.0
EL42,2022,117438.0
EL42,2023,116974.0
EL42,2024,116509.0
EL42,2025,120886.0
EL42,2026,115582.0
EL42,2027,115118.0
EL42,2028,114655.0
EL42,2029,114192.0
EL42,2030,113857.0
EL43,1999,137779.0
EL43,2000,152839.0
EL43,2001,164870.0
EL43,2002,177517.0
EL43,2003,187612.0
EL43,2004,187988.0
EL43,2005,201670.0
EL43,2006,214278.0
EL43,2007,227630.0
EL43,2008,241178.0
EL43,2009,252536.0
EL43,2010,252483.0
EL43,2011,269543.0
EL43,2012,281311.0
EL43,2013,293145.0
EL43,2014,305044.0
EL43,2015,284080.0
EL43,2016,283300.0
EL43,2017,282197.0
EL43,2018,281095.0
EL43,2019,279993.0
EL43,2020,292111.0
EL43,2021,277791.0
EL43,2022,276691.0
EL43,2023,275591.0
EL43,2024,274492.0
EL43,2025,284844.0
EL43,2026,272296.0
EL43,2027,271199.0
EL43,2028,270102.0
EL43,2029,269006.0
EL43,2030,268212.0
EL51,1999,117157.0
EL51,2000,128493.0
EL51,2001,137744.0
EL51,2002,146167.0
EL51,2003,153293.0
EL51,2004,153495.0
EL51,2005,163471.0
EL51,2006,171866.0
EL51,2007,180856.0
EL51,2008,190504.0
EL51,2009,201161.0
EL51,2010,196977.0
EL51,2011,208367.0
EL51,2012,216199.0
EL51,2013,224038.0
EL51,2014,231882.0
EL51,2015,218264.0
EL51,2016,217833.0
EL51,2017,217189.0
EL51,2018,216544.0
EL51,2019,215899.0
EL51,2020,223949.0
EL51,2021,214607.0
EL51,2022,213961.0
EL51,2023,213314.0
EL51,2024,212666.0
EL51,2025,219586.0
EL51,2026,211369.0
EL51,2027,210719.0
EL51,2028,210069.0
EL51,2029,209419.0
EL51,2030,208969.0
EL52,1999,442918.0
EL52,2000,478925.0
EL52,2001,513759.0
EL52,2002,549637.0
EL52,2003,577397.0
EL52,2004,578851.0
EL52,2005,616791.0
EL52,2006,655948.0
EL52,2007,693480.0
EL52,2008,733396.0
EL52,2009,762291.0
EL52,2010,762571.0
EL52,2011,811151.0
EL52,2012,844739.0
EL52,2013,878577.0
EL52,2014,912667.0
EL52,2015,852651.0
EL52,2016,850423.0
EL52,2017,847271.0
EL52,2018,844121.0
EL52,2019,840974.0
EL52,2020,875619.0
EL52,2021,834685.0
EL52,2022,831544.0
EL52,2023,828406.0
EL52,2024,825269.0
EL52,2025,854836.0
EL52,2026,819003.0
EL52,2027,815873.0
EL52,2028,812745.0
EL52,2029,809619.0
EL52,2030,807358.0
EL53,1999,57644.0
EL53,2000,62686.0
EL53,2001,67735.0
EL53,2002,72202.0
EL53,2003,75738.0
EL53,2004,75687.0
EL53,2005,80344.0
EL53,2006,84966.0
EL53,2007,89872.0
EL53,2008,94443.0
EL53,2009,99014.0
EL53,2010,98244.0
EL53,2011,103839.0
EL53,2012,107615.0
EL53,2013,111340.0
EL53,2014,115010.0
EL53,2015,108493.0
EL53,2016,108246.0
EL53,2017,107896.0
EL53,2018,107546.0
EL53,2019,107195.0
EL53,2020,111017.0
EL53,2021,106493.0
EL53,2022,106141.0
EL53,2023,105789.0
EL53,2024,105436.0
EL53,2025,108735.0
EL53,2026,104729.0
EL53,2027,104375.0
EL53,2028,104020.0
EL53,2029,103665.0
EL53,2030,103408.0
EL54,1999,58180.0
EL54,2000,65281.0
EL54,2001,71423.0
EL54,2002,77310.0
EL54,2003,82474.0
EL54,2004,82960.0
EL54,2005,88623.0
EL54,2006,95370.0
EL54,2007,101908.0
EL54,2008,108878.0
EL54,2009,113960.0
EL54,2010,114416.0
EL54,2011,123018.0
EL54,2012,128979.0
EL54,2013,134997.0
EL54,2014,141072.0
EL54,2015,130386.0
EL54,2016,129989.0
EL54,2017,129429.0
EL54,2018,128870.0
EL54,2019,128310.0
EL54,2020,134471.0
EL54,2021,127194.0
EL54,2022,126636.0
EL54,2023,126079.0
EL54,2024,125522.0
EL54,2025,130774.0
EL54,2026,124410.0
EL54,2027,123855.0
EL54,2028,123300.0
EL54,2029,122746.0
EL54,2030,122345.0
EL61,1999,138031.0
EL61,2000,151184.0
EL61,2001,162756.0
EL61,2002,175072.0
EL61,2003,183712.0
EL61,2004,183638.0
EL61,2005,196148.0
EL61,2006,206388.0
EL61,2007,216560.0
EL61,2008,227424.0
EL61,2009,239755.0
EL61,2010,238938.0
EL61,2011,253314.0
EL61,2012,263142.0
EL61,2013,272953.0
EL61,2014,282748.0
EL61,2015,265444.0
EL61,2016,264796.0
EL61,2017,263879.0
EL61,2018,262962.0
EL61,2019,262045.0
EL61,2020,272099.0
EL61,2021,260210.0
EL61,2022,259292.0
EL61,2023,258374.0
EL61,2024,257456.0
EL61,2025,266079.0
EL61,2026,255620.0
EL61,2027,254701.0
EL61,2028,253783.0
EL61,2029,252864.0
EL61,2030,252199.0
EL62,1999,46198.0
EL62,2000,51648.0
EL62,2001,56628.0
EL62,2002,60760.0
EL62,2003,63916.0
EL62,2004,64533.0
EL62,2005,68314.0
EL62,2006,70942.0
EL62,2007,74522.0
EL62,2008,78200.0
EL62,2009,80649.0
EL62,2010,83312.0
EL62,2011,89039.0
EL62,2012,93039.0
EL62,2013,97102.0
EL62,2014,101227.0
EL62,2015,93986.0
EL62,2016,93719.0
EL62,2017,93342.0
EL62,2018,92965.0
EL62,2019,92589.0
EL62,2020,96745.0
EL62,2021,91838.0
EL62,2022,91464.0
EL62,2023,91090.0
EL62,2024,90716.0
EL62,2025,94248.0
EL62,2026,89971.0
EL62,2027,89599.0
EL62,2028,89228.0
EL62,2029,88857.0
EL62,2030,88589.0
EL63,1999,119819.0
EL63,2000,128498.0
EL63,2001,136685.0
EL63,2002,143101.0
EL63,2003,148757.0
EL63,2004,149185.0
EL63,2005,156214.0
EL63,2006,161854.0
EL63,2007,169717.0
EL63,2008,178461.0
EL63,2009,185206.0
EL63,2010,184941.0
EL63,2011,194620.0
EL63,2012,201293.0
EL63,2013,208002.0
EL63,2014,214745.0
EL63,2015,202863.0
EL63,2016,202421.0
EL63,2017,201796.0
EL63,2018,201171.0
EL63,2019,200546.0
EL63,2020,207416.0
EL63,2021,199297.0
EL63,2022,198674.0
EL63,2023,198050.0
EL63,2024,197427.0
EL63,2025,203297.0
EL63,2026,196181.0
EL63,2027,195559.0
EL63,2028,194937.0
EL63,2029,194315.0
EL63,2030,193865.0
EL64,1999,82482.0
EL64,2000,91231.0
EL64,2001,97860.0
EL64,2002,104216.0
EL64,2003,109220.0
EL64,2004,108986.0
EL64,2005,114370.0
EL64,2006,119734.0
EL64,2007,126167.0
EL64,2008,133128.0
EL64,2009,140463.0
EL64,2010,139185.0
EL64,2011,147148.0
EL64,2012,152586.0
EL64,2013,158011.0
EL64,2014,163423.0
EL64,2015,153860.0
EL64,2016,153501.0
EL64,2017,152994.0
EL64,2018,152487.0
EL64,2019,151979.0
EL64,2020,157539.0
EL64,2021,150964.0
EL64,2022,150456.0
EL64,2023,149948.0
EL64,2024,149440.0
EL64,2025,154211.0
EL64,2026,148424.0
EL64,2027,147916.0
EL64,2028,147407.0
EL64,2029,146899.0
EL64,2030,146530.0
EL65,1999,83136.0
EL65,2000,91525.0
EL65,2001,98802.0
EL65,2002,105088.0
EL65,2003,109855.0
EL65,2004,109562.0
EL65,2005,115896.0
EL65,2006,122160.0
EL65,2007,127159.0
EL65,2008,133358.0
EL65,2009,138283.0
EL65,2010,138771.0
EL65,2011,145773.0
EL65,2012,150379.0
EL65,2013,154818.0
EL65,2014,159079.0
EL65,2015,151435.0
EL65,2016,151139.0
EL65,2017,150718.0
EL65,2018,150296.0
EL65,2019,149872.0
EL65,2020,154438.0
EL65,2021,149021.0
EL65,2022,148593.0
EL65,2023,148163.0
EL65,2024,147733.0
EL65,2025,151725.0
EL65,2026,146867.0
EL65,2027,146432.0
EL65,2028,145996.0
EL65,2029,145558.0
EL65,2030,145240.0
ES11,1999,1109648.0
ES11,2000,1149014.0
ES11,2001,1188716.0
ES11,2002,1224347.0
ES11,2003,1248786.0
ES11,2004,1251604.0
ES11,2005,1297913.0
ES11,2006,1338830.0
ES11,2007,1408422.0
ES11,2008,1442399.0
ES11,2009,1463566.0
ES11,2010,1678002.0
ES11,2011,1475928.0
ES11,2012,1507732.0
ES11,2013,1539603.0
ES11,2014,1571542.0
ES11,2015,1816900.0
ES11,2016,1635623.0
ES11,2017,1667766.0
ES11,2018,1699976.0
ES11,2019,1732254.0
ES11,2020,1866389.0
ES11,2021,1797013.0
ES11,2022,1829495.0
ES11,2023,1862044.0
ES11,2024,1894661.0
ES11,2025,1865869.0
ES11,2026,1960098.0
ES11,2027,1992918.0
ES11,2028,2025806.0
ES11,2029,2058762.0
ES11,2030,1836250.0
ES12,1999,389827.0
ES12,2000,399763.0
ES12,2001,412289.0
ES12,2002,421257.0
ES12,2003,428280.0
ES12,2004,428078.0
ES12,2005,441478.0
ES12,2006,451851.0
ES12,2007,471077.0
ES12,2008,483963.0
ES12,2009,494220.0
ES12,2010,549269.0
ES12,2011,492849.0
ES12,2012,501799.0
ES12,2013,510741.0
ES12,2014,519676.0
ES12,2015,587448.0
ES12,2016,537523.0
ES12,2017,546436.0
ES12,2018,555341.0
ES12,2019,564238.0
ES12,2020,600936.0
ES12,2021,582011.0
ES12,2022,590886.0
ES12,2023,599754.0
ES12,2024,608614.0
ES12,2025,600794.0
ES12,2026,626312.0
ES12,2027,635150.0
ES12,2028,643980.0
ES12,2029,652803.0
ES12,2030,592729.0
ES13,1999,203107.9485415835
ES13,2000,211739.02206648886
ES13,2001,221038.10734742973
ES13,2002,229430.17726160586
ES13,2003,235947.14067582507
ES13,2004,238427.22192644048
ES13,2005,248285.28230034
ES13,2006,257787.37647007965
ES13,2007,271644.4284115825
ES13,2008,278724.4536351599
ES13,2009,276566.44111722894
ES13,2010,332262.8695242107
ES13,2011,285819.5429942738
ES13,2012,293020.5941996444
ES13,2013,300277.64558536746
ES13,2014,307591.6971477624
ES13,2015,365119.0955536682
ES13,2016,322388.80081360973
ES13,2017,329871.8529170621
ES13,2018,337410.9051971864
ES13,2019,345007.95765766315
ES13,2020,377004.176388368
ES13,2021,360369.0631123129
ES13,2022,368135.11611016653
ES13,2023,375957.1692846902
ES13,2024,383835.22263956815
ES13,2025,376878.1755381357
ES13,2026,399761.3298866991
ES13,2027,407809.3837789539
ES13,2028,415913.43785156123
ES13,2029,424074.4921008386
ES13,2030,369755.1271411106
ES21,1999,801087.0514584158
ES21,2000,821062.977933511
ES21,2001,844232.892652571
ES21,2002,863227.8227383943
ES21,2003,853287.8593241756
ES21,2004,875362.7780735602
ES21,2005,891765.7176996592
ES21,2006,917350.6235299212
ES21,2007,931462.5715884167
ES21,2008,938315.5463648401
ES21,2009,934914.5588827721
ES21,2010,1051308.1304757895
ES21,2011,962593.4570057255
ES21,2012,976505.4058003547
ES21,2013,990466.3544146316
ES21,2014,1004475.3028522367
ES21,2015,1112717.9044463327
ES21,2016,1032640.1991863892
ES21,2017,1046796.1470829368
ES21,2018,1061000.0948028127
ES21,2019,1075253.042342336
ES21,2020,1134679.8236116318
ES21,2021,1103903.936887688
ES21,2022,1118302.8838898344
ES21,2023,1132749.8307153094
ES21,2024,1147245.7773604316
ES21,2025,1134448.8244618634
ES21,2026,1176383.6701132997
ES21,2027,1191025.6162210454
ES21,2028,1205716.5621484395
ES21,2029,1220455.5078991607
ES21,2030,1121299.8728588896
ES22,1999,233633.0
ES22,2000,241604.0
ES22,2001,249674.0
ES22,2002,257692.0
ES22,2003,257098.0
ES22,2004,260714.0
ES22,2005,268870.0
ES22,2006,274827.0
ES22,2007,288576.0
ES22,2008,292992.0
ES22,2009,287357.0
ES22,2010,331158.0
ES22,2011,297021.0
ES22,2012,302306.0
ES22,2013,307635.0
ES22,2014,313009.0
ES22,2015,355376.0
ES22,2016,323890.0
ES22,2017,329398.0
ES22,2018,334949.0
ES22,2019,340546.0
ES22,2020,364149.0
ES22,2021,351871.0
ES22,2022,357601.0
ES22,2023,363375.0
ES22,2024,369194.0
ES22,2025,364056.0
ES22,2026,380965.0
ES22,2027,386917.0
ES22,2028,392913.0
ES22,2029,398955.0
ES22,2030,358797.0
ES23,1999,99442.0
ES23,2000,102141.0
ES23,2001,106508.0
ES23,2002,109804.0
ES23,2003,109802.0
ES23,2004,112189.0
ES23,2005,116957.0
ES23,2006,120793.0
ES23,2007,128853.0
ES23,2008,130499.0
ES23,2009,128404.0
ES23,2010,150516.0
ES23,2011,132264.0
ES23,2012,135074.0
ES23,2013,137914.0
ES23,2014,140784.0
ES23,2015,163595.0
ES23,2016,146612.0
ES23,2017,149570.0
ES23,2018,152557.0
ES23,2019,155574.0
ES23,2020,168358.0
ES23,2021,161697.0
ES23,2022,164802.0
ES23,2023,167937.0
ES23,2024,171102.0
ES23,2025,168307.0
ES23,2026,177520.0
ES23,2027,180773.0
ES23,2028,184055.0
ES23,2029,187367.0
ES23,2030,165451.0
ES24,1999,446033.0
ES24,2000,459725.0
ES24,2001,473194.0
ES24,2002,486380.0
ES24,2003,489000.0
ES24,2004,494480.0
ES24,2005,512992.0
ES24,2006,529773.0
ES24,2007,562288.0
ES24,2008,577119.0
ES24,2009,567762.0
ES24,2010,656844.0
ES24,2011,580357.0
ES24,2012,592214.0
ES24,2013,604164.0
ES24,2014,616209.0
ES24,2015,710971.0
ES24,2016,640579.0
ES24,2017,652904.0
ES24,2018,665324.0
ES24,2019,677837.0
ES24,2020,730555.0
ES24,2021,703146.0
ES24,2022,715941.0
ES24,2023,728829.0
ES24,2024,741812.0
ES24,2025,730348.0
ES24,2026,768059.0
ES24,2027,781323.0
ES24,2028,794681.0
ES24,2029,808132.0
ES24,2030,718610.0
ES30,1999,2697216.0
ES30,2000,2813794.0
ES30,2001,2980061.0
ES30,2002,3079888.0
ES30,2003,2893064.0
ES30,2004,2956573.0
ES30,2005,3098602.0
ES30,2006,3195602.0
ES30,2007,3231835.0
ES30,2008,3433210.0
ES30,2009,3315990.0
ES30,2010,3806376.0
ES30,2011,3434064.0
ES30,2012,3491889.0
ES30,2013,3550129.0
ES30,2014,3608785.0
ES30,2015,4068903.0
ES30,2016,3727340.0
ES30,2017,3787240.0
ES30,2018,3847556.0
ES30,2019,3908286.0
ES30,2020,4163709.0
ES30,2021,4030993.0
ES30,2022,4092968.0
ES30,2023,4155359.0
ES30,2024,4218165.0
ES30,2025,4162710.0
ES30,2026,4345022.0
ES30,2027,4409074.0
ES30,2028,4473540.0
ES30,2029,4538421.0
ES30,2030,4105895.0
ES41,1999,936016.0
ES41,2000,964908.0
ES41,2001,997380.0
ES41,2002,1026859.0
ES41,2003,1043210.0
ES41,2004,1045457.0
ES41,2005,1088208.0
ES41,2006,1121683.0
ES41,2007,1184650.0
ES41,2008,1205482.0
ES41,2009,1212698.0
ES41,2010,1397312.0
ES41,2011,1232097.0
ES41,2012,1258126.0
ES41,2013,1284201.0
ES41,2014,1310321.0
ES41,2015,1510643.0
ES41,2016,1362697.0
ES41,2017,1388953.0
ES41,2018,1415254.0
ES41,2019,1441601.0
ES41,2020,1550978.0
ES41,2021,1494429.0
ES41,2022,1520911.0
ES41,2023,1547438.0
ES41,2024,1574010.0
ES41,2025,1550555.0
ES41,2026,1627291.0
ES41,2027,1653999.0
ES41,2028,1680752.0
ES41,2029,1707551.0
ES41,2030,1526418.0
ES42,1999,606883.0
ES42,2000,640067.0
ES42,2001,672115.0
ES42,2002,701244.0
ES42,2003,729907.0
ES42,2004,772758.0
ES42,2005,819244.0
ES42,2006,892577.0
ES42,2007,920240.0
ES42,2008,962048.0
ES42,2009,914104.0
ES42,2010,1194548.0
ES42,2011,978834.0
ES42,2012,1011840.0
ES42,2013,1045273.0
ES42,2014,1079134.0
ES42,2015,1350913.0
ES42,2016,1148139.0
ES42,2017,1183282.0
ES42,2018,1218853.0
ES42,2019,1254851.0
ES42,2020,1408178.0
ES42,2021,1328130.0
ES42,2022,1365410.0
ES42,2023,1403118.0
ES42,2024,1441254.0
ES42,2025,1407572.0
ES42,2026,1518807.0
ES42,2027,1558225.0
ES42,2028,1598070.0
ES42,2029,1638343.0
ES42,2030,1373208.0
ES43,1999,367126.0
ES43,2000,384272.0
ES43,2001,399243.0
ES43,2002,414382.0
ES43,2003,428711.0
ES43,2004,430203.0
ES43,2005,449442.0
ES43,2006,469930.0
ES43,2007,507126.0
ES43,2008,512858.0
ES43,2009,523307.0
ES43,2010,618900.0
ES43,2011,529295.0
ES43,2012,543383.0
ES43,2013,557506.0
ES43,2014,571665.0
ES43,2015,680620.0
ES43,2016,600090.0
ES43,2017,614356.0
ES43,2018,628658.0
ES43,2019,642995.0
ES43,2020,702635.0
ES43,2021,671777.0
ES43,2022,686222.0
ES43,2023,700702.0
ES43,2024,715218.0
ES43,2025,702404.0
ES43,2026,744357.0
ES43,2027,758980.0
ES43,2028,773638.0
ES43,2029,788333.0
ES43,2030,689227.0
ES51,1999,2789910.0
ES51,2000,2869301.0
ES51,2001,2942650.0
ES51,2002,3035903.0
ES51,2003,3019946.0
ES51,2004,3086968.0
ES51,2005,3196807.0
ES51,2006,3288018.0
ES51,2007,3344514.0
ES51,2008,3414174.0
ES51,2009,3295463.0
ES51,2010,3788470.0
ES51,2011,3450616.0
ES51,2012,3503138.0
ES51,2013,3556019.0
ES51,2014,3609257.0
ES51,2015,4026279.0
ES51,2016,3716809.0
ES51,2017,3771123.0
ES51,2018,3825794.0
ES51,2019,3880824.0
ES51,2020,4112079.0
ES51,2021,3991958.0
ES51,2022,4048062.0
ES51,2023,4104524.0
ES51,2024,4161345.0
ES51,2025,4111175.0
ES51,2026,4276060.0
ES51,2027,4333955.0
ES51,2028,4392209.0
ES51,2029,4450820.0
ES51,2030,4059761.0
ES52,1999,1806700.0
ES52,2000,1879344.0
ES52,2001,1964381.0
ES52,2002,2048252.0
ES52,2003,2071039.0
ES52,2004,2127086.0
ES52,2005,2239473.0
ES52,2006,2326649.0
ES52,2007,2408124.0
ES52,2008,2480934.0
ES52,2009,2345887.0
ES52,2010,2889035.0
ES52,2011,2511519.0
ES52,2012,2569533.0
